note_id,type,cleaned_title,cleaned_desc,time,user_id_x,nickname_x,liked_count_x,collected_count,comment_count,share_count,ip_location_x,tag_list,source_keyword,combined_text,processed,label_h
678a6552000000001900316e,video,TikTok Refugee here,style tiktokban tiktok_refugee 05,2025/1/17 13:20,678553c6000000000803f194,Ozzy,6052,415,730,49,美国,"style,tiktokban,tiktok_refugee,05",Tiktok refugee,TikTok Refugee here. style tiktokban tiktok_refugee 05,tiktok refugee style tiktokban tiktok refugee,
67899849000000001901840e,video,Im a refugee from guangdong the United,TikTokgirl hello,2025/1/16 23:26,6639ff8900000000070044b2,Scarlett,1万+,1千+,1千+,10+,广东,"TikTok,girl,hello",Tiktokrefugee,Im a refugee from guangdong the United. TikTokgirl hello,im refugee united tiktokgirl hello,
6788ae690000000019030bb3,normal,ni hao,,2025/1/16 0:00,5e8a8b240000000001000456,艾迈,13.6万,5592,1.5万,5625,其他,"rednote,hello,tiktok,refugee,混血,帅哥,外国人",Tiktok refugee,ni hao. ,ni hao,
678a7594000000001c00e99c,video,RefugeesStay safe from Bans,My english is not so good but this is in the Rushtiktokban tiktok TipsonRED,2025/1/17 16:06,640bfb28000000002901073e,Shawn张良,4.5万,6323,1483,751,其他,"tiktokban,tiktok,TipsonRED",Tiktok refugee,RefugeesStay safe from Bans. My english is not so good but this is in the Rushtiktokban tiktok TipsonRED,refugeesstay safe bans english good rushtiktokban tiktok tipsonred,
67892d4b0000000021003fbc,normal,TikTok Refugees or Global Villagers,Hello friends from all over the world As a common Chinese youngster whose English is not very good I translated this Peoples Daily article about TikTok refugees with a translation app so the English version youre reading is NOT OFFICIAL and may be a little different in meaning from the original Chinese version In my opinion Peoples Daily is one of Chinas most official media 此帖作者英语不甚好机翻了人民日报关于 TikTok 难民 的一篇评论文章译文不是官方的哟可能有误敬请谅解 文中说国之交在于民相亲倍感认同 refugee,2025/1/17 0:00,66c0b174000000001d0337d9,周某,10+,2,1,2,其他,TikTok,Tiktok refugee,TikTok Refugees or Global Villagers. Hello friends from all over the world As a common Chinese youngster whose English is not very good I translated this Peoples Daily article about TikTok refugees with a translation app so the English version youre reading is NOT OFFICIAL and may be a little different in meaning from the original Chinese version In my opinion Peoples Daily is one of Chinas most official media 此帖作者英语不甚好机翻了人民日报关于 TikTok 难民 的一篇评论文章译文不是官方的哟可能有误敬请谅解 文中说国之交在于民相亲倍感认同 refugee,tiktok refugees global villagers hello friends world common chinese youngster english good translated peoples daily article tiktok refugees translation english version youre reading official little different meaning original chinese version opinion peoples chinas official media tiktok refugee,
678a7ece0000000019000479,video,TikTok refugee from America,Here is a little bit of an American Dayday 和外国人交流 有趣的外国人 hello 内容引起舒适 foryou fyp tiktok,2025/1/18 0:00,6786c16e000000000803f7e8,Tiktokrefugee,39,2,6,4,美国,"和外国人交流,有趣的外国人,hello,内容引起舒适,foryou,fyp,tiktok",Tiktok refugee,TikTok refugee from America. Here is a little bit of an American Dayday 和外国人交流 有趣的外国人 hello 内容引起舒适 foryou fyp tiktok,tiktok refugee little bit american dayday hello foryou fyp tiktok,
678a7b500000000021000f71,video,American TikTok refugee look me,tiktokrefugeeamerican难民,2025/1/17 16:06,5a5c5e0b11be1067835949e7,狠毒女孩Money,1.2万,316,436,32,中国,"tiktokrefugee,american,难民",Tiktok refugee,American TikTok refugee look me. tiktokrefugeeamerican难民,american tiktok refugee look tiktokrefugeeamerican,
678a997a00000000160208dc,normal,Pay your muscle tax,Just kidding seen some posts asking if Chinese workout so me thinking if making fun back Can you show me your workout photos @健身薯@运动薯,2025/1/17 18:53,5b24e1ec4eacab0b96b4f636,全哥下凡,1624,157,84,40,其他,"Tiktok,tiktokrefugee,tiktok_refugee,tiktok,见人不如健身,gym,workout",Tiktok refugee,Pay your muscle tax. Just kidding seen some posts asking if Chinese workout so me thinking if making fun back Can you show me your workout photos @健身薯@运动薯,pay muscle tax kidding seen posts asking chinese thinking making fun show workout photos,
678a464d0000000019013c33,video,我在Tiktok上发关于李华LIHUA的视频火了,Still cant believe you tried to dig your way to China 依旧难以置信外国人小时候曾想通过挖洞来到中国 tiktok tiktokrefugee xiaohongshu 洋抖 洋抖移民 lihua,2025/1/17 13:20,63089eff000000000f006253,whospollyy,1万+,1千+,1千+,1千+,湖南,"tiktok,tiktokrefugee,xiaohongshu,洋抖,洋抖移民,lihua",tiktokrefugee,我在Tiktok上发关于李华LIHUA的视频火了. Still cant believe you tried to dig your way to China 依旧难以置信外国人小时候曾想通过挖洞来到中国 tiktok tiktokrefugee xiaohongshu 洋抖 洋抖移民 lihua,tiktok lihua cant believe tried dig way china tiktok tiktokrefugee xiaohongshu lihua,
678a2c690000000016021463,video,the Real China Xinjiang 真正的中国新疆,tiktokrefugees tiktokrefugee learnchinese 中国 China tiktok,2025/1/17 10:33,61e26fb9000000001000898a,WK,1千+,10+,10+,10+,江苏,"tiktokrefugees,tiktokrefugee,learnchinese,中国,China,tiktok",tiktokrefugee,the Real China Xinjiang 真正的中国新疆. tiktokrefugees tiktokrefugee learnchinese 中国 China tiktok,real china xinjiang tiktokrefugees tiktokrefugee learnchinese china tiktok,
6787f908000000001803c231,video,嗨我想交新朋友请跟我来,american tiktokrefugee涌入小红书 blackgirl测评 friends陈轶伦,2025/1/15 16:53,6785e6f4000000000801fddd,abri??,1千+,10+,1千+,10+,美国,"american,tiktokrefugee涌入小红书,blackgirl测评,friends陈轶伦",tiktokrefugee,嗨我想交新朋友请跟我来. american tiktokrefugee涌入小红书 blackgirl测评 friends陈轶伦,american tiktokrefugee blackgirl friends,
678acf6a000000001802d326,video,TikTok Refugee,,2025/1/17 21:40,678a2282000000000e01225d,US.IN.JESUS,1.6万,380,569,40,美国,,Tiktok refugee,TikTok Refugee. ,tiktok refugee,
678922210000000016037b2e,video,Foreign friends Lets have a chat,Ill teach you Mandarin You teach me English Im very friendly Welcome to harass me Or I harass you害羞R害羞R害羞R聊天 外国友人 tiktokrefugee tiktokban,2025/1/16 15:06,61b776b1000000001000c3c1,辣憋（Labie）,11.6万,5685,3904,678,其他,"聊天,外国友人,tiktokrefugee,tiktokban", Looking for chat friends,Foreign friends Lets have a chat. Ill teach you Mandarin You teach me English Im very friendly Welcome to harass me Or I harass you害羞R害羞R害羞R聊天 外国友人 tiktokrefugee tiktokban,foreign friends lets chat ill teach mandarin teach english im friendly welcome harass harass tiktokrefugee tiktokban,
6789cf55000000001d0105ab,video,日本731部队真实影像tiktokrefugee,历史不会忘记 tiktokrefugee tikto krefugee 勿忘国耻 罪行 日本人 rednote 日本,2025/1/17 2:13,6788a249000000000803dfa5,小红薯难民营,1万+,1千+,1千+,10+,辽宁,历史不会忘记,Tiktokrefugee,日本731部队真实影像tiktokrefugee. 历史不会忘记 tiktokrefugee tikto krefugee 勿忘国耻 罪行 日本人 rednote 日本,tiktokrefugee tiktokrefugee tikto krefugee rednote,
678a714a000000001603fa8e,video,Dont use these numbers in China,tiktokrefugee tiktok Be careful Many numbers we use on the internet have interesting meanings Use with caution Tell me if you are still confused,2025/1/17 16:06,633a3396000000001901c68e,林西虹??Lin,1万+,1千+,10+,10+,上海,"tiktokrefugee,tiktok",tiktokrefugee,Dont use these numbers in China. tiktokrefugee tiktok Be careful Many numbers we use on the internet have interesting meanings Use with caution Tell me if you are still confused,dont use numbers china tiktokrefugee tiktok careful many numbers use internet interesting meanings use caution tell confused,
678b1164000000001c00f467,normal,Good morning 早上好,,2025/1/18 3:13,5e8a8b240000000001000456,艾迈,2.1万,798,4294,662,其他,"tiktok,refugee,外国人,混血,帅哥,模特,hello,美国人,美国",Tiktok refugee,Good morning 早上好. ,good morning,
678b1255000000001802c3c5,video,欢迎了解中文和中国文化,tiktokrefugee tiktok 英语 学习 英语口语 让老外感受中国文化 汉语 learnchinese TipsonRED askmeanything,2025/1/18 3:13,5f025b67000000000101e3f8,莉雅老师教英语,1.2万,857,883,251,中国,"tiktokrefugee,tiktok,英语,学习,英语口语,让老外感受中国文化,汉语,learnchinese,TipsonRED,askmeanything",Tiktokrefugee,欢迎了解中文和中国文化. tiktokrefugee tiktok 英语 学习 英语口语 让老外感受中国文化 汉语 learnchinese TipsonRED askmeanything,tiktokrefugee tiktok learnchinese tipsonred askmeanything,
678b25ee0000000019010e71,video,Be only one,外国人在中国 外国美女tiktokrefugee tiktok_refugee vlog,2025/1/18 3:13,60ab7a1d000000000101fd13,Yana Kim 金狮,7505,217,930,12,其他,"外国人在中国,外国美女,tiktokrefugee,tiktok_refugee,vlog",Tiktok refugee,Be only one. 外国人在中国 外国美女tiktokrefugee tiktok_refugee vlog,tiktokrefugee tiktok refugee vlog,
678a927100000000160351f5,normal,Are there any foreign friends willing to chat with me and help me learn English I can teach you Chinese,Are there any foreign friends willing to chat with me and help me learn English I can teach you Chinese,2025/1/17 16:06,61c74f9a000000001000c2ce,缘缘晤,1,0,2,0,其他,"English,英文,外国朋友,抖音难民", Looking for chat friends,Are there any foreign friends willing to chat with me and help me learn English I can teach you Chinese. Are there any foreign friends willing to chat with me and help me learn English I can teach you Chinese,foreign friends willing help learn english teach chinese foreign friends willing help learn english teach chinese,
67890e890000000019006a66,video,My thoughts on topic TikTok refugee,And i want to again emphasize that i think its amazing to have chinese people and american people interact with each other in such a direct way since an opportunity like this does not come along every day I believe both parties can use this chance to learn more about each other and i really hope this friendliness will last forever,2025/1/16 15:06,5e7b39710000000001003d96,Jaclyn彤彤,1.9万,875,1511,102,其他,,Tiktok refugee,My thoughts on topic TikTok refugee. And i want to again emphasize that i think its amazing to have chinese people and american people interact with each other in such a direct way since an opportunity like this does not come along every day I believe both parties can use this chance to learn more about each other and i really hope this friendliness will last forever,thoughts topic tiktok refugee want emphasize think amazing chinese people american people interact direct way opportunity come day believe parties use chance learn hope friendliness last forever,
678b385b0000000021002409,normal,Hi rednote tiktok refugee who wants to make new friends here萌萌哒R I never posted on tiktok because I was too scared but people here seem friendly so Ill be uploading photos of my life 网友们大家好我是一名抖音难民想在这里结交新朋友我从来没有在抖音上发过帖子因为我太害怕了但这里的人看起来很友好所以我会上,Hi rednote tiktok refugee who wants to make new friends here萌萌哒R I never posted on tiktok because I was too scared but people here seem friendly so Ill be uploading photos of my life 网友们大家好我是一名抖音难民想在这里结交新朋友我从来没有在抖音上发过帖子因为我太害怕了但这里的人看起来很友好所以我会上传我的生活照片,2025/1/18 6:00,67853227000000000803d94c,Mia,150,20,104,3,其他,"冬季,tiktok_refugee,tiktokrefugee,抖音,抖音直播,fyp,lol,tiktok,usa,america",Tiktok refugee,Hi rednote tiktok refugee who wants to make new friends here萌萌哒R I never posted on tiktok because I was too scared but people here seem friendly so Ill be uploading photos of my life 网友们大家好我是一名抖音难民想在这里结交新朋友我从来没有在抖音上发过帖子因为我太害怕了但这里的人看起来很友好所以我会上. Hi rednote tiktok refugee who wants to make new friends here萌萌哒R I never posted on tiktok because I was too scared but people here seem friendly so Ill be uploading photos of my life 网友们大家好我是一名抖音难民想在这里结交新朋友我从来没有在抖音上发过帖子因为我太害怕了但这里的人看起来很友好所以我会上传我的生活照片,hi rednote tiktok refugee wants make new friends posted tiktok scared people seem ill uploading photos life hi rednote tiktok refugee wants make new friends posted tiktok scared people seem ill uploading photos life,
678b3cc10000000018034561,video,TikTok refugee hello,I am a TikTok refugee This is whats going on over there On our last day I dont know I thought maybe you guys wanted a laugh,2025/1/18 0:00,67860018000000000803c228,Alexis,10+,3,6,0,其他,,Tiktok refugee,TikTok refugee hello. I am a TikTok refugee This is whats going on over there On our last day I dont know I thought maybe you guys wanted a laugh,tiktok refugee hello tiktok refugee whats going last day dont know thought guys wanted laugh,
678b59a8000000001602cc9e,normal,MOOMOO FRIENDS,hello chinese moomoos i would love to make friends here please do not be afraid to chat 你好中国moomoos我很乐意在这里交朋友请不要害怕聊天 sorry i only speak english but i will use translators to chat 3 抱歉我只会说英语但我会使用翻译来聊天 ,2025/1/18 8:46,678b4e54000000000e01c2c2,弗洛里达烤鸭鸭,556,19,193,11,其他,"MAMAMOO颂乐,文星伊", Looking for chat friends,MOOMOO FRIENDS. hello chinese moomoos i would love to make friends here please do not be afraid to chat 你好中国moomoos我很乐意在这里交朋友请不要害怕聊天 sorry i only speak english but i will use translators to chat 3 抱歉我只会说英语但我会使用翻译来聊天 ,moomoo friends hello chinese moomoos love make friends please afraid chat moomoos sorry speak english use translators chat,
678b70a00000000021003117,video,tiktokrefugee tiktok_refugee tiktokban tiktok rednote h话题ome 练习英语话题 英语话题 英语外教话题,tiktokrefugee tiktok_refugee tiktokban tiktok rednote home 练习英语 英语 英语外教,2025/1/18 8:46,6784be11000000000803cd30,English with James,149,0,14,1,美国,"h,练习英语,英语,英语外教",Tiktok refugee,tiktokrefugee tiktok_refugee tiktokban tiktok rednote h话题ome 练习英语话题 英语话题 英语外教话题. tiktokrefugee tiktok_refugee tiktokban tiktok rednote home 练习英语 英语 英语外教,tiktokrefugee tiktok refugee tiktokban tiktok rednote ome tiktokrefugee tiktok refugee tiktokban tiktok rednote home,
6788401a000000001801cec7,video,How are we doing tiktokrefugee,隔空恋爱实况 tiktok refugee here Lets be friends,2025/1/15 22:26,678563980000000008019df1,Amy James,3580,105,241,16,其他,隔空恋爱实况,Tiktok refugee,How are we doing tiktokrefugee. 隔空恋爱实况 tiktok refugee here Lets be friends,tiktokrefugee tiktok refugee lets friends,
678b9a81000000001c00da24,normal,Im a TikTok refugee from Australia,我是来自澳大利亚的 TikTok 难民 有任何问题都可以问我所有评论我都会回复 Im a TikTok refugee from Australia ASK ME ANYTHING I will respond to all comments,2025/1/18 0:00,6785cd01000000000801cc0e,LOVELOVELOVE,24,5,70,1,其他,"tiktokban,tiktokrefugee,tiktok_refugee,askme,askmeanything,ask,australia,aus,question,refugee",Tiktok refugee,Im a TikTok refugee from Australia. 我是来自澳大利亚的 TikTok 难民 有任何问题都可以问我所有评论我都会回复 Im a TikTok refugee from Australia ASK ME ANYTHING I will respond to all comments,im tiktok refugee tiktok im tiktok refugee australia ask anything respond comments,
678a8174000000001602a685,video,thank you li hua,我的萌宠 tiktok政治 tiktokrefugee你们感兴趣吗音乐 tiktokrefugee lihua lihua工作室,2025/1/17 16:06,67833cf7000000000801bbe5,Jaclyn,1万+,10+,1千+,10+,美国,"我的萌宠,tiktok政治,tiktokrefugee你们感兴趣吗音乐,tiktokrefugee,lihua,lihua工作室",tiktokrefugee,thank you li hua. 我的萌宠 tiktok政治 tiktokrefugee你们感兴趣吗音乐 tiktokrefugee lihua lihua工作室,thank li hua tiktok tiktokrefugee tiktokrefugee lihua lihua,
678b9d5f0000000017001901,video,我竟然上了纽约时报,so amazing tiktok tiktokrefugee refugee 纽约时报 hello,2025/1/18 11:33,5d875e7e00000000010044e6,高源Kaiko,4886,210,296,85,其他,"tiktok,tiktokrefugee,refugee,纽约时报,hello",Tiktok refugee,我竟然上了纽约时报. so amazing tiktok tiktokrefugee refugee 纽约时报 hello,amazing tiktok tiktokrefugee refugee hello,
678b60c90000000019001868,normal,Refugee Privilegee,垂直降落第三世界 无需任何cultural adaptation 享受一等公民的待遇和注意力 And you call youself a refugee 看到一种和patriarchy惊人的同构 像极了某个群体既得利益和隐形红利占尽 还要抢占受害者和老实人的位置和话语权 Stop calling it a joke Stop saying dont take it seriously or literally Stop diluting the seriousness of these terms by trivializing them Language and discourse itself is power If you are a refugee who are the Palestinians and Ukrainians If you are a victim what about those invisible marginalized long forgotten and truly miserable women We do welcome new friends but lets be cautious 停止对这些词汇的娱乐化和严肃性的消解 别惯着这些privileged demographics抢占低位的权力游戏 PS guess Nomad will be better,2025/1/18 8:46,5ce6b0640000000018039ab6,Autumnism,1.1万,1001,555,650,新加坡,"tiktokrefugee,tiktokprivilegee,feminism",Tiktok refugee,Refugee Privilegee. 垂直降落第三世界 无需任何cultural adaptation 享受一等公民的待遇和注意力 And you call youself a refugee 看到一种和patriarchy惊人的同构 像极了某个群体既得利益和隐形红利占尽 还要抢占受害者和老实人的位置和话语权 Stop calling it a joke Stop saying dont take it seriously or literally Stop diluting the seriousness of these terms by trivializing them Language and discourse itself is power If you are a refugee who are the Palestinians and Ukrainians If you are a victim what about those invisible marginalized long forgotten and truly miserable women We do welcome new friends but lets be cautious 停止对这些词汇的娱乐化和严肃性的消解 别惯着这些privileged demographics抢占低位的权力游戏 PS guess Nomad will be better,refugee privilegee cultural adaptation call refugee patriarchy stop calling joke stop saying dont take stop diluting seriousness terms trivializing language discourse power refugee palestinians ukrainians victim invisible marginalized forgotten miserable women welcome new friends lets cautious privileged demographics ps guess nomad,
678925400000000019003321,video,Cant believe that i have to say this,tiktokban tiktokrefugee,2025/1/16 15:06,584c771c82ec39685f072584,Nick,1万+,1千+,1千+,10+,北京,"tiktokban,tiktokrefugee",Tiktokrefugee,Cant believe that i have to say this. tiktokban tiktokrefugee,cant believe say tiktokban tiktokrefugee,
678b89ec0000000016031f91,video,tiktokrefugee tiktokban t tiktokr,tiktokrefugee tiktokban t tiktokrefugee tiktokban tik_tok china america fyp,2025/1/18 11:33,6786a969000000000700227b,Xeviuniversal,1万+,1千+,1千+,10+,美国,"tiktokrefugee,tiktokban,t,tik_tok,china,america,fyp",tiktokrefugee,tiktokrefugee tiktokban t tiktokr. tiktokrefugee tiktokban t tiktokrefugee tiktokban tik_tok china america fyp,tiktokrefugee tiktokban tiktokr tiktokrefugee tiktokban tiktokrefugee tiktokban tik tok china america fyp,
678bada80000000016021bc1,video,Refugees I need to sleep now,All my friends and families was shocked by you guysNow my first stuff to do when I open my eyes in the morning is to check how many new followers do i have Its evening in China but morning in the USA so I always feel shocked when I wake up But anywaythanks for liking me and shcking me all the timea bit painful but more joy and finetiktok tiktokrefugee america_refugee,2025/1/18 14:20,654f2117000000000403a454,Choi左左左皓然??,6.6万,2033,3308,251,其他,"tiktok,tiktokrefugee,america_refugee",Tiktok refugee,Refugees I need to sleep now. All my friends and families was shocked by you guysNow my first stuff to do when I open my eyes in the morning is to check how many new followers do i have Its evening in China but morning in the USA so I always feel shocked when I wake up But anywaythanks for liking me and shcking me all the timea bit painful but more joy and finetiktok tiktokrefugee america_refugee,refugees need sleep friends families shocked guysnow first stuff open eyes morning check many new followers evening china morning usa feel shocked wake anywaythanks liking shcking timea bit painful joy finetiktok tiktokrefugee america refugee,
678bc4b2000000001601b1c4,video,Tiktok RefugeeTransfer NowBack up now,Scan the QR code I pinned here Enjoy The Love Peace tiktokrefugeetiktokrednoteTikTok备份攻略PackUpForRedNoteContentMove,2025/1/18 14:20,62eb5da4000000001f004433,卢西羊Lucy Yang,3.7万,1631,1020,317,其他,"tiktokrefugee,tiktok,rednote,TikTok备份攻略,PackUpForRedNote,ContentMove",Tiktok refugee,Tiktok RefugeeTransfer NowBack up now. Scan the QR code I pinned here Enjoy The Love Peace tiktokrefugeetiktokrednoteTikTok备份攻略PackUpForRedNoteContentMove,tiktok refugeetransfer nowback scan qr code pinned enjoy love peace tiktokrefugeetiktokrednotetiktok packupforrednotecontentmove,
678bdc61000000001802a6f0,normal,Hi Im looking for internet friends who speak English I am 17 years old and I am learning English so I would like to chat with you If you want to become my friend write,Hi Im looking for internet friends who speak English I am 17 years old and I am learning English so I would like to chat with you If you want to become my friend write,2025/1/18 17:06,6786ca75000000000801f38c,Ann,6,1,12,0,美国,, Looking for chat friends,Hi Im looking for internet friends who speak English I am 17 years old and I am learning English so I would like to chat with you If you want to become my friend write. Hi Im looking for internet friends who speak English I am 17 years old and I am learning English so I would like to chat with you If you want to become my friend write,hi im looking internet friends speak english years old learning english like want become friend write hi im looking internet friends speak english years old learning english like want become friend write,
678aa5040000000019030c1b,video,Hello from a TikTok Refugee,Excited to meet yall red note,2025/1/17 18:53,67867a4b000000000803ce9e,Karley Collins,1.3万,856,1424,94,美国,,Tiktok refugee,Hello from a TikTok Refugee. Excited to meet yall red note,hello tiktok refugee excited yall red note,
678be03a000000001c00ec95,video,Now show me yours trending话题 tiktokrefugee话题 cats话题,Now show me yours trending tiktokrefugee cats,2025/1/18 17:06,67852f02000000000801821b,Cassie,1万+,1千+,1千+,10+,加拿大,"trending,tiktokrefugee,cats",tiktokrefugee,Now show me yours trending话题 tiktokrefugee话题 cats话题. Now show me yours trending tiktokrefugee cats,show trending tiktokrefugee cats show trending tiktokrefugee cats,
678be957000000001d012fd5,video,i love this edit smm need moots tho FOLLOW MEE moots话题 fyp话题 tiktokrefugee话题 rosesinterlude话题 viral话题 gojo话题 gojoedit话题 anime话题 bluelock话题 viraledit话题,i love this edit smm need moots tho FOLLOW MEE moots fyp tiktokrefugee rosesinterlude viral gojo gojoedit anime bluelock viraledit,2025/1/18 17:06,678650ea000000000803e7f2,rose,1万+,1千+,10+,10+,美国,"moots,fyp,tiktokrefugee,rosesinterlude,viral,gojo,gojoedit,anime,bluelock,viraledit",tiktokrefugee,i love this edit smm need moots tho FOLLOW MEE moots话题 fyp话题 tiktokrefugee话题 rosesinterlude话题 viral话题 gojo话题 gojoedit话题 anime话题 bluelock话题 viraledit话题. i love this edit smm need moots tho FOLLOW MEE moots fyp tiktokrefugee rosesinterlude viral gojo gojoedit anime bluelock viraledit,love edit smm need moots tho follow mee moots fyp tiktokrefugee rosesinterlude viral gojo gojoedit anime bluelock viraledit love edit smm need moots tho follow mee moots fyp tiktokrefugee rosesinterlude viral gojo gojoedit anime bluelock viraledit,
678b83910000000019011a34,video,Chinesegirls drink for menstrual cramps,American sisters look at the Chinese Simple dysmenorrhea relief soup经期护理 tiktok_refugee tiktokban refugee rednote,2025/1/18 11:33,62fc9cb9000000000f004dd5,如鱼游水,1万+,1千+,1千+,10+,福建,"tiktok_refugee,tiktokban,refugee,rednote",tiktokrefugee,Chinesegirls drink for menstrual cramps. American sisters look at the Chinese Simple dysmenorrhea relief soup经期护理 tiktok_refugee tiktokban refugee rednote,chinesegirls drink menstrual cramps american sisters look chinese simple dysmenorrhea relief soup tiktok refugee tiktokban refugee rednote,
678bfb50000000001803e511,video,Beef Tacos 牛肉炸玉米饼,Tiktokrefugee,2025/1/18 19:53,6785156e000000000801dc09,The Golden Balance,1万+,1万+,1千+,1千+,美国,Tiktokrefugee,tiktokrefugee,Beef Tacos 牛肉炸玉米饼. Tiktokrefugee,beef tacos tiktokrefugee,
678bde6b00000000210020b7,video,Not knowing what to expect on here,pelirroja tiktokrefugee cats trending wholesome,2025/1/18 17:06,678567ea00000000080191db,Ana Saia,1万+,1千+,1千+,1千+,美国,"pelirroja,tiktokrefugee,cats,trending,wholesome",tiktokrefugee,Not knowing what to expect on here. pelirroja tiktokrefugee cats trending wholesome,knowing expect pelirroja tiktokrefugee cats trending wholesome,
678bf875000000001803e00d,video,Tiktokban话题 supremecourt话题 tiktokrefugee话题,Tiktokban supremecourt tiktokrefugee,2025/1/18 19:53,67864b03000000000801d51d,Cakeinme1,1万+,1万+,1千+,1千+,美国,"Tiktokban,supremecourt,tiktokrefugee",tiktokrefugee,Tiktokban话题 supremecourt话题 tiktokrefugee话题. Tiktokban supremecourt tiktokrefugee,tiktokban supremecourt tiktokrefugee tiktokban supremecourt tiktokrefugee,
678bf4470000000021002385,video,Leaving America,tiktokrefugee viral fyp,2025/1/18 19:53,6786586d000000000801df05,Samsi,1万+,10+,1千+,10+,荷兰,"tiktokrefugee,viral,fyp",tiktokrefugee,Leaving America. tiktokrefugee viral fyp,leaving america tiktokrefugee viral fyp,
6789f12c000000001603e33e,normal,Hi Chinese peoplethis is tikTok refugee,im from United Statesask me something 我来自美国请问我点事,2025/1/17 5:00,6789e741000000000e0107e8,Will Kelly,1511,132,327,31,美国,,Tiktok refugee,Hi Chinese peoplethis is tikTok refugee. im from United Statesask me something 我来自美国请问我点事,hi chinese peoplethis tiktok refugee im united statesask something,
678c0f52000000001b009585,video,I NEED AN EXPLANATION NOW,China china cars car usa america us tiktokrefugee tiktok tiktokban,2025/1/18 19:53,6784b8cf000000000801ed4c,Yoitsram,1万+,1千+,1千+,1千+,美国,"China,china????,cars,car,usa,america,us,tiktokrefugee,tiktok,tiktokban",tiktokrefugee,I NEED AN EXPLANATION NOW. China china cars car usa america us tiktokrefugee tiktok tiktokban,need explanation china china cars car usa america tiktokrefugee tiktok tiktokban,
678c26330000000018015657,normal,I am not a TikTok refugee 我不是难民,,2025/1/19 0:00,672ba1d6000000001d02d54e,Katie,10+,10+,10+,0,其他,"Tiktokrefugee,tiktok难民热",Tiktok refugee,I am not a TikTok refugee 我不是难民. ,tiktok refugee,
678c0b6a0000000018017a5f,video,loaded baked potato soup,tiktok tiktokrefugee cooking food foodie,2025/1/18 19:53,6785b967000000000803c77f,Tim Laielli,1万+,1千+,10+,10+,美国,"tiktok,tiktokrefugee,cooking,food,foodie",tiktokrefugee,loaded baked potato soup. tiktok tiktokrefugee cooking food foodie,loaded baked potato soup tiktok tiktokrefugee cooking food foodie,
678bd214000000001603dc97,video,Answering US follows question,How to treat a weak spleen and stomach with cold traditionalchinesemedicine tiktokrefugee,2025/1/18 17:06,6501de300000000012007949,TCM陈主任谈养生,1万+,1千+,1千+,10+,哈萨克斯坦,"traditionalchinesemedicine,tiktokrefugee",tiktokrefugee,Answering US follows question. How to treat a weak spleen and stomach with cold traditionalchinesemedicine tiktokrefugee,answering follows question treat weak spleen stomach cold traditionalchinesemedicine tiktokrefugee,
678c18250000000018014842,video,GIMME ALL YOUR DATANOW,tiktok tiktokrefugee 洋抖 PackUpForRedNote 英语 英语口语 american_refugees,2025/1/18 19:53,56b4cd83b8ce1a6d53d160e5,魔猫莉娜Lina,1万+,1千+,1千+,10+,上海,"tiktok,tiktokrefugee,洋抖,PackUpForRedNote,英语,英语口语,american_refugees",tiktokrefugee,GIMME ALL YOUR DATANOW. tiktok tiktokrefugee 洋抖 PackUpForRedNote 英语 英语口语 american_refugees,gim datanow tiktok tiktokrefugee packupforrednote american refugees,
678c15d3000000000a00641f,video,谢谢,tiktokrefugee fyp spy american english moots tiktokban,2025/1/18 19:53,678b4806000000000d0088db,TimtheDude,1万+,1万+,1千+,1千+,美国,"tiktokrefugee,fyp,spy,american,english,moots,tiktokban",tiktokrefugee,谢谢. tiktokrefugee fyp spy american english moots tiktokban,tiktokrefugee fyp spy american english moots tiktokban,
6789d75f00000000160315d7,normal,hi im a tiktok refugee and psychologist Is trauma healing something people in China are interested in Tell me in the comments,hi im a tiktok refugee and psychologist Is trauma healing something people in China are interested in Tell me in the comments,2025/1/17 0:00,6785d903000000000801e5cb,Holistic Psychologist,1309,257,397,30,其他,,Tiktok refugee,hi im a tiktok refugee and psychologist Is trauma healing something people in China are interested in Tell me in the comments. hi im a tiktok refugee and psychologist Is trauma healing something people in China are interested in Tell me in the comments,hi im tiktok refugee psychologist trauma healing something people china interested tell comments hi im tiktok refugee psychologist healing something people china interested tell comments,
678bf02c00000000170024a0,video,got me 8 million views on tiktok,niveeniemeow umactually viral tiktokrefugee famous viral等热门标签,2025/1/18 17:06,6786651c000000000803cafa,niveeniemeow,1万+,10+,10+,10+,美国,"niveeniemeow,umactually,viral,tiktokrefugee,famous,viral等热门标签",tiktokrefugee,got me 8 million views on tiktok. niveeniemeow umactually viral tiktokrefugee famous viral等热门标签,got views tiktok niveeniemeow viral tiktokrefugee famous viral,
678c4a900000000021000c4a,video,if tik tok leaves I LEAVE tiktokrefugee话题 fyp话题 tiktok话题 mutuals话题,if tik tok leaves I LEAVE tiktokrefugee fyp tiktok mutuals,2025/1/19 1:26,67851b21000000000801f3aa,ray,1万+,1千+,1千+,1千+,美国,"tiktokrefugee,fyp,tiktok,mutuals",tiktokrefugee,if tik tok leaves I LEAVE tiktokrefugee话题 fyp话题 tiktok话题 mutuals话题. if tik tok leaves I LEAVE tiktokrefugee fyp tiktok mutuals,tik tok leaves leave tiktokrefugee fyp tiktok mutuals tik tok leaves leave tiktokrefugee fyp tiktok mutuals,
